snapshot_id,fetched_at_utc,gameweek_id,gameweek,player_id,Player,Display_Name,Team,Team_Short,Position,Age,Minutes,Starts,Cost_M,Selected_By_%,Goals,Assists,Expected_Goals,Expected_Assists,Expected_Goal_Involvements,creativity,threat,influence,ict_index,tackles,recoveries,clearances_blocks_interceptions,defensive_contribution,bonus,bps,Form,Total_Points,Status,News,prev_minutes,prev_goals,prev_assists,prev_xgi,prev_form,GW_Minutes,GW_Goals,GW_Assists,GW_xGI,Goals_p90,Assists_p90,xG_p90,xA_p90,xGI_p90,Creativity_p90,Threat_p90,Influence_p90,ICT_p90,DefActions_p90,Bonus_p90,BPS_p90,GW_Goals_p90,GW_Assists_p90,GW_xGI_p90,Rolling_Form_Last5,Rolling_xGI_p90_Last5,recency_rank
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,426,Bruno Borges Fernandes,B.Fernandes,Man Utd,MUN,MID,31,180,2,12.0,47.9,3,1,2.1,0.74,2.84,55.4,17.0,20.2,9.3,2.0,10.0,2.0,14.0,3.0,105.0,12.5,25,a,,,,,,,180,3,1,2.84,1.5,0.5,1.05,0.37,1.42,27.7,8.5,10.1,4.65,14.0,1.5,52.5,1.5,0.5,1.42,12.5,1.42,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,165,João Pedro Junqueira de Jesus,João Pedro,Chelsea,CHE,FWD,24,180,2,7.6,69.6,2,2,1.86,0.1,1.96,23.0,37.0,51.2,11.1,1.0,4.0,1.0,6.0,4.0,89.0,10.0,20,a,,,,,,,180,2,2,1.96,1.0,1.0,0.93,0.05,0.98,11.5,18.5,25.6,5.55,6.0,2.0,44.5,1.0,1.0,0.98,10.0,0.98,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,411,Erling Haaland,Haaland,Man City,MCI,FWD,26,180,2,15.5,69.8,2,0,1.4,0.02,1.42,5.2,50.0,3.8,5.9,0.0,5.0,3.0,8.0,3.0,66.0,7.5,15,a,,,,,,,180,2,0,1.42,1.0,0.0,0.7,0.01,0.71,2.6,25.0,1.9,2.95,8.0,1.5,33.0,1.0,0.0,0.71,7.5,0.71,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,124,Pascal Groß,Groß,Brighton,BHA,MID,35,180,2,5.5,13.5,1,1,0.05,0.38,0.43,56.9,8.0,21.0,8.6,4.0,5.0,2.0,11.0,3.0,64.0,7.5,15,a,,,,,,,180,1,1,0.43,0.5,0.5,0.025,0.19,0.215,28.45,4.0,10.5,4.3,11.0,1.5,32.0,0.5,0.5,0.215,7.5,0.215,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,427,Bryan Mbeumo,Mbeumo,Man Utd,MUN,MID,27,180,2,8.0,31.7,1,1,2.26,0.44,2.7,28.1,49.0,9.6,8.7,3.0,6.0,0.0,9.0,2.0,49.0,6.5,13,a,,,,,,,180,1,1,2.7,0.5,0.5,1.13,0.22,1.35,14.05,24.5,4.8,4.35,9.0,1.0,24.5,0.5,0.5,1.35,6.5,1.35,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,480,Morgan Gibbs-White,Gibbs-White,Nott'm Forest,NFO,MID,26,180,2,7.9,8.8,1,1,0.92,0.1,1.02,9.3,16.0,0.0,2.4,2.0,4.0,2.0,8.0,3.0,46.0,7.5,15,a,,,,,,,180,1,1,1.02,0.5,0.5,0.46,0.05,0.51,4.65,8.0,0.0,1.2,8.0,1.5,23.0,0.5,0.5,0.51,7.5,0.51,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,26,Kai Havertz,Havertz,Arsenal,ARS,FWD,27,180,2,7.5,7.4,1,0,0.3,0.06,0.36,13.2,25.0,37.2,7.5,0.0,5.0,2.0,7.0,0.0,39.0,4.0,8,a,,,,,,,180,1,0,0.36,0.5,0.0,0.15,0.03,0.18,6.6,12.5,18.6,3.75,7.0,0.0,19.5,0.5,0.0,0.18,4.0,0.18,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,68,Marcus Tavernier,Tavernier,Bournemouth,BOU,MID,27,180,2,6.0,2.4,1,0,0.49,0.29,0.78,17.2,18.0,40.0,7.5,6.0,10.0,3.0,19.0,3.0,52.0,5.5,11,a,,,,,,,180,1,0,0.78,0.5,0.0,0.245,0.145,0.39,8.6,9.0,20.0,3.75,19.0,1.5,26.0,0.5,0.0,0.39,5.5,0.39,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,98,Vitaly Janelt,Janelt,Brentford,BRE,MID,28,180,2,5.0,0.6,1,0,0.39,0.31,0.7,38.8,24.0,53.2,11.6,7.0,5.0,11.0,23.0,0.0,46.0,5.0,10,a,,,,,,,180,1,0,0.7,0.5,0.0,0.195,0.155,0.35,19.4,12.0,26.6,5.8,23.0,0.0,23.0,0.5,0.0,0.35,5.0,0.35,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,229,James Tarkowski,Tarkowski,Everton,EVE,DEF,33,180,2,6.0,9.9,1,0,0.15,0.01,0.16,0.8,4.0,15.2,2.0,2.0,7.0,17.0,19.0,2.0,52.0,9.0,18,a,,,,,,,180,1,0,0.16,0.5,0.0,0.075,0.005,0.08,0.4,2.0,7.6,1.0,22.5,1.0,26.0,0.5,0.0,0.08,9.0,0.08,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,236,Kiernan Dewsbury-Hall,Dewsbury-Hall,Everton,EVE,MID,27,180,2,6.5,4.5,1,0,0.18,0.33,0.51,28.3,27.0,42.8,9.8,5.0,12.0,1.0,18.0,3.0,64.0,6.5,13,a,,,,,,,180,1,0,0.51,0.5,0.0,0.09,0.165,0.255,14.15,13.5,21.4,4.9,18.0,1.5,32.0,0.5,0.0,0.255,6.5,0.255,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,268,Josh King,King,Fulham,FUL,MID,19,180,2,5.5,0.6,1,0,0.64,0.07,0.71,15.6,41.0,41.6,9.8,4.0,5.0,3.0,12.0,0.0,42.0,4.5,9,a,,,,,,,180,1,0,0.71,0.5,0.0,0.32,0.035,0.355,7.8,20.5,20.8,4.9,12.0,0.0,21.0,0.5,0.0,0.355,4.5,0.355,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,305,Leif Davis,Davis,Ipswich Town,IPS,DEF,26,180,2,4.0,4.9,1,0,0.54,0.13,0.67,2.3,0.0,15.2,1.8,0.0,5.0,11.0,11.0,0.0,11.0,4.0,8,a,,,,,,,180,1,0,0.67,0.5,0.0,0.27,0.065,0.335,1.15,0.0,7.6,0.9,13.5,0.0,5.5,0.5,0.0,0.335,4.0,0.335,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,335,Anton Stach,Stach,Leeds,LEE,MID,27,180,2,6.0,2.8,1,0,0.17,0.06,0.23,2.3,16.0,47.8,6.6,7.0,9.0,16.0,32.0,3.0,50.0,8.5,17,a,,,,,,,180,1,0,0.23,0.5,0.0,0.085,0.03,0.115,1.15,8.0,23.9,3.3,32.0,1.5,25.0,0.5,0.0,0.115,8.5,0.115,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,346,Dominic Calvert-Lewin,Calvert-Lewin,Leeds,LEE,FWD,29,180,2,6.0,27.2,1,0,1.05,0.02,1.07,0.8,11.0,0.0,0.7,0.0,3.0,3.0,6.0,2.0,29.0,4.5,9,a,,,,,,,180,1,0,1.07,0.5,0.0,0.525,0.01,0.535,0.4,5.5,0.0,0.35,6.0,1.0,14.5,0.5,0.0,0.535,4.5,0.535,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,368,Dominik Szoboszlai,Szoboszlai,Liverpool,LIV,MID,25,180,2,7.0,42.1,1,0,1.01,0.44,1.45,47.1,21.0,50.4,11.9,4.0,11.0,5.0,20.0,1.0,53.0,6.0,12,a,,,,,,,180,1,0,1.45,0.5,0.0,0.505,0.22,0.725,23.55,10.5,25.2,5.95,20.0,0.5,26.5,0.5,0.0,0.725,6.0,0.725,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,379,Alexander Isak,Isak,Liverpool,LIV,FWD,26,180,2,9.0,16.2,1,0,2.08,0.01,2.09,14.6,66.0,11.4,9.2,1.0,0.0,1.0,2.0,2.0,36.0,5.0,10,a,,,,,,,180,1,0,2.09,0.5,0.0,1.04,0.005,1.045,7.3,33.0,5.7,4.6,2.0,1.0,18.0,0.5,0.0,1.045,5.0,1.045,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,388,Marc Guéhi,Guéhi,Man City,MCI,DEF,26,180,2,6.0,19.3,1,0,0.89,0.36,1.25,17.5,28.0,43.6,8.9,3.0,8.0,6.0,9.0,2.0,43.0,6.0,12,a,,,,,,,180,1,0,1.25,0.5,0.0,0.445,0.18,0.625,8.75,14.0,21.8,4.45,13.0,1.0,21.5,0.5,0.0,0.625,6.0,0.625,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,569,Gonzalo García,Gonzalo,Fulham,FUL,FWD,22,180,2,6.0,4.5,1,0,1.0,0.02,1.02,4.3,40.0,37.2,8.2,1.0,3.0,2.0,6.0,0.0,35.0,4.0,8,a,,,,,,,180,1,0,1.02,0.5,0.0,0.5,0.01,0.51,2.15,20.0,18.6,4.1,6.0,0.0,17.5,0.5,0.0,0.51,4.0,0.51,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,10,Benjamin White,White,Arsenal,ARS,DEF,28,180,2,5.5,7.0,0,1,0.18,0.26,0.44,26.8,13.0,33.2,7.3,2.0,5.0,7.0,9.0,3.0,63.0,9.0,18,a,,,,,,,180,0,1,0.44,0.0,0.5,0.09,0.13,0.22,13.4,6.5,16.6,3.65,11.5,1.5,31.5,0.0,0.5,0.22,9.0,0.22,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,200,Maxence Lacroix,Lacroix,Chelsea,CHE,DEF,26,180,2,6.0,9.0,0,1,0.02,0.2,0.22,11.2,2.0,44.2,5.7,6.0,3.0,15.0,21.0,0.0,22.0,3.5,7,a,,,,,,,180,0,1,0.22,0.0,0.5,0.01,0.1,0.11,5.6,1.0,22.1,2.85,22.5,0.0,11.0,0.0,0.5,0.11,3.5,0.11,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,237,Iliman Ndiaye,Ndiaye,Everton,EVE,MID,26,180,2,6.0,14.9,0,1,0.26,0.39,0.65,39.8,48.0,40.8,12.9,5.0,15.0,5.0,25.0,1.0,52.0,6.5,13,a,,,,,,,180,0,1,0.65,0.0,0.5,0.13,0.195,0.325,19.9,24.0,20.4,6.45,25.0,0.5,26.0,0.0,0.5,0.325,6.5,0.325,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,290,Regan Slater,Slater,Hull City,HUL,MID,26,180,2,4.5,4.4,0,1,0.0,0.45,0.45,19.3,0.0,18.4,3.8,5.0,6.0,2.0,13.0,0.0,26.0,4.0,8,a,,,,,,,180,0,1,0.45,0.0,0.5,0.0,0.225,0.225,9.65,0.0,9.2,1.9,13.0,0.0,13.0,0.0,0.5,0.225,4.0,0.225,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,295,Oli McBurnie,McBurnie,Hull City,HUL,FWD,30,180,2,5.5,2.1,0,1,0.16,0.02,0.18,21.1,52.0,17.2,9.0,0.0,6.0,3.0,9.0,0.0,28.0,3.0,6,a,,,,,,,180,0,1,0.18,0.0,0.5,0.08,0.01,0.09,10.55,26.0,8.6,4.5,9.0,0.0,14.0,0.0,0.5,0.09,3.0,0.09,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,397,Antoine Semenyo,Semenyo,Man City,MCI,MID,26,180,2,8.5,21.8,0,1,0.12,0.59,0.71,8.9,31.0,5.8,4.6,2.0,6.0,0.0,8.0,0.0,49.0,3.5,7,a,,,,,,,180,0,1,0.71,0.0,0.5,0.06,0.295,0.355,4.45,15.5,2.9,2.3,8.0,0.0,24.5,0.0,0.5,0.355,3.5,0.355,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,418,Harry Maguire,Maguire,Man Utd,MUN,DEF,33,180,2,5.0,15.8,0,1,0.07,0.41,0.48,28.6,19.0,25.4,7.3,1.0,9.0,8.0,9.0,0.0,28.0,2.5,5,a,,,,,,,180,0,1,0.48,0.0,0.5,0.035,0.205,0.24,14.3,9.5,12.7,3.65,13.5,0.0,14.0,0.0,0.5,0.24,2.5,0.24,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,469,Neco Williams,N.Williams,Nott'm Forest,NFO,DEF,25,180,2,5.0,8.6,0,1,0.12,0.17,0.29,5.8,6.0,15.2,2.7,9.0,11.0,9.0,18.0,0.0,29.0,4.0,8,a,,,,,,,180,0,1,0.29,0.0,0.5,0.06,0.085,0.145,2.9,3.0,7.6,1.35,23.5,0.0,14.5,0.0,0.5,0.145,4.0,0.145,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,544,Granit Xhaka,Xhaka,Sunderland,SUN,MID,33,180,2,5.5,4.6,0,1,0.0,0.45,0.45,31.4,0.0,18.8,5.0,3.0,14.0,3.0,20.0,5.0,60.0,7.5,15,a,,,,,,,180,0,1,0.45,0.0,0.5,0.0,0.225,0.225,15.7,0.0,9.4,2.5,20.0,2.5,30.0,0.0,0.5,0.225,7.5,0.225,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,593,Amar Dedic,Dedić,Newcastle,NEW,DEF,24,180,2,4.5,1.4,0,1,0.03,0.06,0.09,1.2,5.0,16.4,2.3,5.0,7.0,12.0,17.0,2.0,36.0,6.0,12,a,,,,,,,180,0,1,0.09,0.0,0.5,0.015,0.03,0.045,0.6,2.5,8.2,1.15,20.5,1.0,18.0,0.0,0.5,0.045,6.0,0.045,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,1,David Raya Martín,Raya,Arsenal,ARS,GKP,30,180,2,6.0,38.0,0,0,0.0,0.0,0.0,0.0,0.0,11.8,1.2,0.0,19.0,2.0,0.0,0.0,47.0,6.0,12,a,,,,,,,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.6,10.5,0.0,23.5,0.0,0.0,0.0,6.0,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,4,Gabriel dos Santos Magalhães,Gabriel,Arsenal,ARS,DEF,28,180,2,8.0,27.6,0,0,0.18,0.03,0.21,1.8,1.0,6.6,0.9,2.0,7.0,12.0,14.0,0.0,43.0,6.5,13,a,,,,,,,180,0,0,0.21,0.0,0.0,0.09,0.015,0.105,0.9,0.5,3.3,0.45,17.5,0.0,21.5,0.0,0.0,0.105,6.5,0.105,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,37,Victor Lindelöf,Lindelöf,Aston Villa,AVL,DEF,32,180,2,4.5,0.3,0,0,0.0,0.08,0.08,0.1,0.0,1.8,0.2,1.0,2.0,8.0,9.0,0.0,-6.0,0.0,0,a,,,,,,,180,0,0,0.08,0.0,0.0,0.0,0.04,0.04,0.05,0.0,0.9,0.1,10.0,0.0,-3.0,0.0,0.0,0.04,0.0,0.04,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,47,Boubacar Kamara,Kamara,Aston Villa,AVL,MID,26,180,2,5.0,0.3,0,0,0.0,0.03,0.03,2.8,0.0,11.2,1.4,3.0,6.0,6.0,15.0,0.0,23.0,2.0,4,a,,,,,,,180,0,0,0.03,0.0,0.0,0.0,0.015,0.015,1.4,0.0,5.6,0.7,15.0,0.0,11.5,0.0,0.0,0.015,2.0,0.015,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,57,Đorđe Petrović,Petrović,Bournemouth,BOU,GKP,26,180,2,4.5,3.4,0,0,0.0,0.0,0.0,0.0,0.0,36.8,3.7,0.0,13.0,5.0,0.0,0.0,33.0,2.5,5,a,,,,,,,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,1.85,9.0,0.0,16.5,0.0,0.0,0.0,2.5,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,60,James Hill,Hill,Bournemouth,BOU,DEF,24,180,2,5.5,0.9,0,0,0.0,0.74,0.74,0.3,0.0,11.6,1.2,4.0,4.0,14.0,18.0,0.0,19.0,2.5,5,a,,,,,,,180,0,0,0.74,0.0,0.0,0.0,0.37,0.37,0.15,0.0,5.8,0.6,20.0,0.0,9.5,0.0,0.0,0.37,2.5,0.37,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,61,Adrien Truffert,Truffert,Bournemouth,BOU,DEF,24,180,2,5.5,4.0,0,0,0.0,0.07,0.07,1.3,0.0,15.4,1.7,4.0,13.0,12.0,16.0,2.0,27.0,2.5,5,a,,,,,,,180,0,0,0.07,0.0,0.0,0.0,0.035,0.035,0.65,0.0,7.7,0.85,22.5,1.0,13.5,0.0,0.0,0.035,2.5,0.035,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,64,Adam Smith,Smith,Bournemouth,BOU,DEF,35,180,2,4.5,0.1,0,0,0.0,0.02,0.02,0.6,0.0,7.0,0.8,3.0,3.0,8.0,11.0,0.0,9.0,1.0,2,a,,,,,,,180,0,0,0.02,0.0,0.0,0.0,0.01,0.01,0.3,0.0,3.5,0.4,12.5,0.0,4.5,0.0,0.0,0.01,1.0,0.01,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,82,Caoimhín Kelleher,Kelleher,Brentford,BRE,GKP,27,180,2,5.0,6.8,0,0,0.0,0.01,0.01,0.0,0.0,31.4,3.1,0.0,9.0,2.0,0.0,0.0,41.0,4.5,9,a,,,,,,,180,0,0,0.01,0.0,0.0,0.0,0.005,0.005,0.0,0.0,15.7,1.55,5.5,0.0,20.5,0.0,0.0,0.005,4.5,0.005,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,84,Nathan Collins,Collins,Brentford,BRE,DEF,25,180,2,5.5,2.1,0,0,0.51,0.05,0.56,21.5,17.0,11.6,5.0,2.0,11.0,14.0,16.0,0.0,35.0,4.5,9,a,,,,,,,180,0,0,0.56,0.0,0.0,0.255,0.025,0.28,10.75,8.5,5.8,2.5,21.5,0.0,17.5,0.0,0.0,0.28,4.5,0.28,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,87,Kristoffer Ajer,Ajer,Brentford,BRE,DEF,28,180,2,4.5,4.5,0,0,0.11,0.03,0.14,0.9,35.0,20.0,5.6,2.0,5.0,25.0,27.0,0.0,36.0,5.5,11,a,,,,,,,180,0,0,0.14,0.0,0.0,0.055,0.015,0.07,0.45,17.5,10.0,2.8,29.5,0.0,18.0,0.0,0.0,0.07,5.5,0.07,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,109,Bart Verbruggen,Verbruggen,Brighton,BHA,GKP,24,180,2,4.5,21.5,0,0,0.0,0.0,0.0,0.0,0.0,6.6,0.7,0.0,18.0,0.0,0.0,0.0,24.0,3.0,6,a,,,,,,,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.35,9.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,110,Carl Rushworth,Rushworth,Coventry City,COV,GKP,25,180,2,4.5,1.1,0,0,0.0,0.01,0.01,0.0,0.0,14.2,1.4,0.0,20.0,2.0,0.0,0.0,10.0,1.5,3,a,,,,,,,180,0,0,0.01,0.0,0.0,0.0,0.005,0.005,0.0,0.0,7.1,0.7,11.0,0.0,5.0,0.0,0.0,0.005,1.5,0.005,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,112,Jan Paul van Hecke,Van Hecke,Spurs,TOT,DEF,26,180,2,5.0,8.5,0,0,0.11,0.06,0.17,2.8,2.0,28.2,3.3,4.0,7.0,13.0,17.0,0.0,12.0,1.0,2,a,,,,,,,180,0,0,0.17,0.0,0.0,0.055,0.03,0.085,1.4,1.0,14.1,1.65,20.5,0.0,6.0,0.0,0.0,0.085,1.0,0.085,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,114,Olivier Boscagli,Boscagli,Brighton,BHA,DEF,28,180,2,4.5,0.3,0,0,0.05,0.15,0.2,7.3,6.0,15.2,2.9,1.0,6.0,8.0,9.0,0.0,27.0,2.5,5,a,,,,,,,180,0,0,0.2,0.0,0.0,0.025,0.075,0.1,3.65,3.0,7.6,1.45,12.0,0.0,13.5,0.0,0.0,0.1,2.5,0.1,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,116,Lewis Dunk,Dunk,Brighton,BHA,DEF,34,180,2,4.5,1.2,0,0,0.0,0.05,0.05,6.4,0.0,13.4,2.0,2.0,6.0,3.0,5.0,0.0,20.0,2.5,5,a,,,,,,,180,0,0,0.05,0.0,0.0,0.0,0.025,0.025,3.2,0.0,6.7,1.0,8.0,0.0,10.0,0.0,0.0,0.025,2.5,0.025,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,175,Milan van Ewijk,van Ewijk,Coventry City,COV,DEF,25,180,2,4.0,12.4,0,0,0.0,0.2,0.2,2.0,2.0,10.6,1.5,2.0,6.0,7.0,9.0,0.0,7.0,1.5,3,a,,,,,,,180,0,0,0.2,0.0,0.0,0.0,0.1,0.1,1.0,1.0,5.3,0.75,12.0,0.0,3.5,0.0,0.0,0.1,1.5,0.1,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,176,Jay Dasilva,Dasilva,Coventry City,COV,DEF,28,180,2,4.0,0.8,0,0,0.18,0.07,0.25,3.8,0.0,13.8,1.8,2.0,4.0,7.0,9.0,0.0,11.0,1.5,3,a,,,,,,,180,0,0,0.25,0.0,0.0,0.09,0.035,0.125,1.9,0.0,6.9,0.9,11.0,0.0,5.5,0.0,0.0,0.125,1.5,0.125,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,182,Aurèle Amenda,Amenda,Coventry City,COV,DEF,23,180,2,4.0,0.8,0,0,0.02,0.05,0.07,0.8,0.0,28.8,3.0,0.0,5.0,13.0,13.0,0.0,5.0,1.0,2,a,,,,,,,180,0,0,0.07,0.0,0.0,0.01,0.025,0.035,0.4,0.0,14.4,1.5,15.5,0.0,2.5,0.0,0.0,0.035,1.0,0.035,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,184,Matt Grimes,Grimes,Coventry City,COV,MID,31,180,2,5.0,0.2,0,0,0.01,0.05,0.06,3.7,0.0,13.4,1.7,0.0,12.0,5.0,17.0,0.0,28.0,2.0,4,a,,,,,,,180,0,0,0.06,0.0,0.0,0.005,0.025,0.03,1.85,0.0,6.7,0.85,17.0,0.0,14.0,0.0,0.0,0.03,2.0,0.03,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,198,Dean Henderson,Henderson,Crystal Palace,CRY,GKP,29,180,2,5.0,1.8,0,0,0.0,0.0,0.0,0.0,0.0,28.2,2.8,0.0,24.0,5.0,0.0,0.0,18.0,1.5,3,a,,,,,,,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,1.4,14.5,0.0,9.0,0.0,0.0,0.0,1.5,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,202,Chris Richards,Richards,Crystal Palace,CRY,DEF,26,180,2,5.0,0.7,0,0,0.04,0.0,0.04,0.7,0.0,42.6,4.3,4.0,3.0,18.0,22.0,0.0,9.0,1.5,3,a,,,,,,,180,0,0,0.04,0.0,0.0,0.02,0.0,0.02,0.35,0.0,21.3,2.15,23.5,0.0,4.5,0.0,0.0,0.02,1.5,0.02,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,203,Jaydee Canvot,Canvot,Crystal Palace,CRY,DEF,20,180,2,5.0,0.3,0,0,0.05,0.01,0.06,5.7,5.0,27.4,3.8,5.0,4.0,10.0,15.0,0.0,8.0,0.5,1,a,,,,,,,180,0,0,0.06,0.0,0.0,0.025,0.005,0.03,2.85,2.5,13.7,1.9,17.0,0.0,4.0,0.0,0.0,0.03,0.5,0.03,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,204,Tyrick Mitchell,Mitchell,Crystal Palace,CRY,DEF,27,180,2,4.5,5.1,0,0,0.11,0.17,0.28,13.8,2.0,11.6,2.7,4.0,5.0,6.0,10.0,0.0,1.0,0.5,1,a,,,,,,,180,0,0,0.28,0.0,0.0,0.055,0.085,0.14,6.9,1.0,5.8,1.35,12.5,0.0,0.5,0.0,0.0,0.14,0.5,0.14,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,210,Adam Wharton,Wharton,Crystal Palace,CRY,MID,22,180,2,5.5,0.9,0,0,0.0,0.31,0.31,30.9,0.0,16.8,4.8,6.0,11.0,4.0,21.0,0.0,41.0,3.0,6,a,,,,,,,180,0,0,0.31,0.0,0.0,0.0,0.155,0.155,15.45,0.0,8.4,2.4,21.0,0.0,20.5,0.0,0.0,0.155,3.0,0.155,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,214,Daichi Kamada,Kamada,Crystal Palace,CRY,MID,30,180,2,5.0,0.3,0,0,0.05,0.29,0.34,29.3,0.0,20.4,5.0,9.0,10.0,4.0,23.0,0.0,46.0,2.5,5,a,,,,,,,180,0,0,0.34,0.0,0.0,0.025,0.145,0.17,14.65,0.0,10.2,2.5,23.0,0.0,23.0,0.0,0.0,0.17,2.5,0.17,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,226,Jordan Pickford,Pickford,Everton,EVE,GKP,32,180,2,5.5,8.9,0,0,0.0,0.02,0.02,0.0,0.0,31.8,3.2,0.0,23.0,4.0,0.0,0.0,56.0,5.0,10,a,,,,,,,180,0,0,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.0,15.9,1.6,13.5,0.0,28.0,0.0,0.0,0.01,5.0,0.01,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,230,Jarrad Branthwaite,Branthwaite,Everton,EVE,DEF,24,180,2,5.5,1.8,0,0,0.09,0.02,0.11,0.8,6.0,18.6,2.5,3.0,5.0,17.0,20.0,0.0,33.0,5.0,10,a,,,,,,,180,0,0,0.11,0.0,0.0,0.045,0.01,0.055,0.4,3.0,9.3,1.25,22.5,0.0,16.5,0.0,0.0,0.055,5.0,0.055,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,233,Vitalii Mykolenko,Mykolenko,Everton,EVE,DEF,27,180,2,4.5,1.7,0,0,0.0,0.06,0.06,13.8,2.0,12.8,2.9,1.0,11.0,15.0,16.0,0.0,34.0,5.0,10,a,,,,,,,180,0,0,0.06,0.0,0.0,0.0,0.03,0.03,6.9,1.0,6.4,1.45,21.5,0.0,17.0,0.0,0.0,0.03,5.0,0.03,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,250,Bernd Leno,Leno,Fulham,FUL,GKP,34,180,2,4.5,3.0,0,0,0.0,0.0,0.0,0.0,0.0,29.6,3.0,0.0,17.0,3.0,0.0,0.0,22.0,2.5,5,a,,,,,,,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,1.5,10.0,0.0,11.0,0.0,0.0,0.0,2.5,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,257,Calvin Bassey,Bassey,Fulham,FUL,DEF,26,180,2,4.5,0.8,0,0,0.02,0.03,0.05,3.8,2.0,13.8,2.0,2.0,10.0,9.0,11.0,0.0,14.0,1.0,2,a,,,,,,,180,0,0,0.05,0.0,0.0,0.01,0.015,0.025,1.9,1.0,6.9,1.0,16.0,0.0,7.0,0.0,0.0,0.025,1.0,0.025,1
